"","year","spp","metal","corrected_conc","source"
"4090",1980,"LAAL","Manganese",0.367336756524047,"cambell"
"4091",1981,"LAAL","Manganese",0.369604267366788,"cambell"
"4092",1982,"LAAL","Manganese",0.372896647596421,"cambell"
"4093",1983,"LAAL","Manganese",0.375170407642741,"cambell"
"4094",1984,"LAAL","Manganese",0.376406799895011,"cambell"
"4095",1985,"LAAL","Manganese",0.378674310737752,"cambell"
"4096",1986,"LAAL","Manganese",0.380941821580493,"cambell"
"4097",1987,"LAAL","Manganese",0.388878109530087,"cambell"
"4098",1988,"LAAL","Manganese",0.397908008105937,"cambell"
"4099",1989,"LAAL","Manganese",0.404750685429274,"cambell"
"4100",1990,"LAAL","Manganese",0.412686973378868,"cambell"
"4101",1991,"LAAL","Manganese",0.421782488592293,"cambell"
"4102",1992,"LAAL","Manganese",0.429740648754412,"cambell"
"4103",1993,"LAAL","Manganese",NA,"cambell"
"4104",1994,"LAAL","Manganese",NA,"cambell"
"4105",1995,"LAAL","Manganese",NA,"cambell"
"4106",1996,"LAAL","Manganese",NA,"cambell"
"4107",1997,"LAAL","Manganese",NA,"cambell"
"4108",1998,"LAAL","Manganese",NA,"cambell"
"4109",1999,"LAAL","Manganese",NA,"cambell"
"4110",2000,"LAAL","Manganese",NA,"cambell"
"4111",2001,"LAAL","Manganese",NA,"cambell"
"4112",2002,"LAAL","Manganese",NA,"cambell"
"4113",2003,"LAAL","Manganese",NA,"cambell"
"4114",2004,"LAAL","Manganese",NA,"cambell"
"4115",2005,"LAAL","Manganese",NA,"cambell"
"4116",2006,"LAAL","Manganese",NA,"cambell"
"4117",2007,"LAAL","Manganese",NA,"cambell"
"4118",2008,"LAAL","Manganese",NA,"cambell"
"4119",2009,"LAAL","Manganese",NA,"cambell"
"4120",2010,"LAAL","Manganese",NA,"cambell"
"4121",2011,"LAAL","Manganese",NA,"cambell"
"4122",2012,"LAAL","Manganese",NA,"cambell"
"4123",2013,"LAAL","Manganese",NA,"cambell"
"4124",2014,"LAAL","Manganese",NA,"cambell"
"4125",2015,"LAAL","Manganese",NA,"cambell"
"4126",1891,"LAAL","Molybdenum",NA,"cambell"
"4127",1892,"LAAL","Molybdenum",NA,"cambell"
"4128",1893,"LAAL","Molybdenum",NA,"cambell"
"4129",1894,"LAAL","Molybdenum",NA,"cambell"
"4130",1895,"LAAL","Molybdenum",NA,"cambell"
"4131",1896,"LAAL","Molybdenum",NA,"cambell"
"4132",1897,"LAAL","Molybdenum",0.0535574014619562,"cambell"
"4133",1898,"LAAL","Molybdenum",0.0540723764760135,"cambell"
"4134",1899,"LAAL","Molybdenum",0.0545873514900708,"cambell"
"4135",1900,"LAAL","Molybdenum",0.055102326504128,"cambell"
"4136",1901,"LAAL","Molybdenum",0.0556173015181853,"cambell"
"4137",1902,"LAAL","Molybdenum",0.0561322765322426,"cambell"
"4138",1903,"LAAL","Molybdenum",0.0566472515462998,"cambell"
"4139",1904,"LAAL","Molybdenum",0.0573770810626617,"cambell"
"4140",1905,"LAAL","Molybdenum",0.0581125608196153,"cambell"
"4141",1906,"LAAL","Molybdenum",0.0588537498109819,"cambell"
"4142",1907,"LAAL","Molybdenum",0.0593745794553269,"cambell"
"4143",1908,"LAAL","Molybdenum",0.0601235206917374,"cambell"
"4144",1909,"LAAL","Molybdenum",0.060878306648496,"cambell"
"4145",1910,"LAAL","Molybdenum",0.0614031196368451,"cambell"
"4146",1911,"LAAL","Molybdenum",0.0619279326251942,"cambell"
"4147",1912,"LAAL","Molybdenum",0.0624527456135433,"cambell"
"4148",1913,"LAAL","Molybdenum",0.0632194848525224,"cambell"
"4149",1914,"LAAL","Molybdenum",0.0637463138929601,"cambell"
"4150",1915,"LAAL","Molybdenum",0.0642731429333978,"cambell"
"4151",1916,"LAAL","Molybdenum",0.0650499621862481,"cambell"
"4152",1917,"LAAL","Molybdenum",0.0655788236674372,"cambell"
"4153",1918,"LAAL","Molybdenum",0.0661076851486262,"cambell"
"4154",1919,"LAAL","Molybdenum",0.0666365466298152,"cambell"
"4155",1920,"LAAL","Molybdenum",0.0671654081110042,"cambell"
"4156",1921,"LAAL","Molybdenum",0.0676942695921932,"cambell"
"4157",1922,"LAAL","Molybdenum",0.0682231310733822,"cambell"
"4158",1923,"LAAL","Molybdenum",0.0690183536052981,"cambell"
"4159",1924,"LAAL","Molybdenum",0.0687992477208368,"cambell"
"4160",1925,"LAAL","Molybdenum",0.0685801418363756,"cambell"
"4161",1926,"LAAL","Molybdenum",0.0683610359519143,"cambell"
"4162",1927,"LAAL","Molybdenum",0.068141930067453,"cambell"
"4163",1928,"LAAL","Molybdenum",0.0679228241829918,"cambell"
"4164",1929,"LAAL","Molybdenum",0.0677037182985305,"cambell"
"4165",1930,"LAAL","Molybdenum",0.0674846124140693,"cambell"
"4166",1931,"LAAL","Molybdenum",0.067265506529608,"cambell"
"4167",1932,"LAAL","Molybdenum",0.0670464006451467,"cambell"
"4168",1933,"LAAL","Molybdenum",0.0665693896163309,"cambell"
"4169",1934,"LAAL","Molybdenum",0.0663511293225068,"cambell"
"4170",1935,"LAAL","Molybdenum",0.0661328690286828,"cambell"
"4171",1936,"LAAL","Molybdenum",0.0659146087348588,"cambell"
"4172",1937,"LAAL","Molybdenum",0.0656963484410347,"cambell"
"4173",1938,"LAAL","Molybdenum",0.0652264526256184,"cambell"
"4174",1939,"LAAL","Molybdenum",0.0650090311168663,"cambell"
"4175",1940,"LAAL","Molybdenum",0.0645436672020453,"cambell"
"4176",1941,"LAAL","Molybdenum",0.0643270777147901,"cambell"
"4177",1942,"LAAL","Molybdenum",0.0641104882275349,"cambell"
"4178",1943,"LAAL","Molybdenum",0.0638938987402797,"cambell"
"4179",1944,"LAAL","Molybdenum",0.0634346711066447,"cambell"
"4180",1945,"LAAL","Molybdenum",0.0632189069192071,"cambell"
"4181",1946,"LAAL","Molybdenum",0.0627641057121751,"cambell"
"4182",1947,"LAAL","Molybdenum",0.0625491601446677,"cambell"
"4183",1948,"LAAL","Molybdenum",0.0620987398781036,"cambell"
"4184",1949,"LAAL","Molybdenum",0.0616518500078422,"cambell"
"4185",1950,"LAAL","Molybdenum",0.061438521807123,"cambell"
"4186",1951,"LAAL","Molybdenum",0.0612251936064038,"cambell"
"4187",1952,"LAAL","Molybdenum",0.0610118654056846,"cambell"
"4188",1953,"LAAL","Molybdenum",0.0610280719491708,"cambell"
"4189",1954,"LAAL","Molybdenum",0.0605852090042463,"cambell"
"4190",1955,"LAAL","Molybdenum",0.0603718808035271,"cambell"
"4191",1956,"LAAL","Molybdenum",0.0601585526028079,"cambell"
"4192",1957,"LAAL","Molybdenum",0.0601715376060245,"cambell"
"4193",1958,"LAAL","Molybdenum",0.059957404020238,"cambell"
"4194",1959,"LAAL","Molybdenum",0.0597432704344514,"cambell"
"4195",1960,"LAAL","Molybdenum",0.0595291368486649,"cambell"
"4196",1961,"LAAL","Molybdenum",0.0593150032628783,"cambell"
"4197",1962,"LAAL","Molybdenum",0.0591008696770917,"cambell"
"4198",1963,"LAAL","Molybdenum",0.0588867360913052,"cambell"
"4199",1964,"LAAL","Molybdenum",0.0584519269970545,"cambell"
"4200",1965,"LAAL","Molybdenum",0.058458468919732,"cambell"
"4201",1966,"LAAL","Molybdenum",0.0582443353339455,"cambell"
"4202",1967,"LAAL","Molybdenum",0.0580302017481589,"cambell"
"4203",1968,"LAAL","Molybdenum",0.0578160681623723,"cambell"
"4204",1969,"LAAL","Molybdenum",0.0573852859934586,"cambell"
"4205",1970,"LAAL","Molybdenum",0.0571719577927395,"cambell"
"4206",1971,"LAAL","Molybdenum",0.0569586295920203,"cambell"
"4207",1972,"LAAL","Molybdenum",0.0567453013913011,"cambell"
"4208",1973,"LAAL","Molybdenum",0.0565319731905819,"cambell"
"4209",1974,"LAAL","Molybdenum",0.0563186449898627,"cambell"
"4210",1975,"LAAL","Molybdenum",0.0561053167891436,"cambell"
"4211",1976,"LAAL","Molybdenum",0.0561029994760798,"cambell"
"4212",1977,"LAAL","Molybdenum",0.0558888658902933,"cambell"
"4213",1978,"LAAL","Molybdenum",0.0556747323045067,"cambell"
"4214",1979,"LAAL","Molybdenum",0.0554605987187201,"cambell"
"4215",1980,"LAAL","Molybdenum",0.0552464651329336,"cambell"
"4216",1981,"LAAL","Molybdenum",0.055032331547147,"cambell"
"4217",1982,"LAAL","Molybdenum",0.0550260652819069,"cambell"
"4218",1983,"LAAL","Molybdenum",0.0548111197143995,"cambell"
"4219",1984,"LAAL","Molybdenum",0.0543899307897873,"cambell"
"4220",1985,"LAAL","Molybdenum",0.0541757972040007,"cambell"
"4221",1986,"LAAL","Molybdenum",0.0539616636182142,"cambell"
"4222",1987,"LAAL","Molybdenum",0.0562100662689731,"cambell"
"4223",1988,"LAAL","Molybdenum",0.0586801399295336,"cambell"
"4224",1989,"LAAL","Molybdenum",0.060706871570491,"cambell"
"4225",1990,"LAAL","Molybdenum",0.0629552742212499,"cambell"
"4226",1991,"LAAL","Molybdenum",0.0654509253060182,"cambell"
"4227",1992,"LAAL","Molybdenum",0.0677078537648464,"cambell"
"4228",1993,"LAAL","Molybdenum",NA,"cambell"
"4229",1994,"LAAL","Molybdenum",NA,"cambell"
"4230",1995,"LAAL","Molybdenum",NA,"cambell"
"4231",1996,"LAAL","Molybdenum",NA,"cambell"
"4232",1997,"LAAL","Molybdenum",NA,"cambell"
"4233",1998,"LAAL","Molybdenum",NA,"cambell"
"4234",1999,"LAAL","Molybdenum",NA,"cambell"
"4235",2000,"LAAL","Molybdenum",NA,"cambell"
"4236",2001,"LAAL","Molybdenum",NA,"cambell"
"4237",2002,"LAAL","Molybdenum",NA,"cambell"
"4238",2003,"LAAL","Molybdenum",NA,"cambell"
"4239",2004,"LAAL","Molybdenum",NA,"cambell"
"4240",2005,"LAAL","Molybdenum",NA,"cambell"
"4241",2006,"LAAL","Molybdenum",NA,"cambell"
"4242",2007,"LAAL","Molybdenum",NA,"cambell"
"4243",2008,"LAAL","Molybdenum",NA,"cambell"
"4244",2009,"LAAL","Molybdenum",NA,"cambell"
"4245",2010,"LAAL","Molybdenum",NA,"cambell"
"4246",2011,"LAAL","Molybdenum",NA,"cambell"
"4247",2012,"LAAL","Molybdenum",NA,"cambell"
"4248",2013,"LAAL","Molybdenum",NA,"cambell"
"4249",2014,"LAAL","Molybdenum",NA,"cambell"
"4250",2015,"LAAL","Molybdenum",NA,"cambell"
"4251",1891,"LAAL","Lead",NA,"cambell"
"4252",1892,"LAAL","Lead",NA,"cambell"
"4253",1893,"LAAL","Lead",NA,"cambell"
"4254",1894,"LAAL","Lead",NA,"cambell"
"4255",1895,"LAAL","Lead",NA,"cambell"
"4256",1896,"LAAL","Lead",NA,"cambell"
"4257",1897,"LAAL","Lead",83.0227709798083,"cambell"
"4258",1898,"LAAL","Lead",81.5004054646818,"cambell"
"4259",1899,"LAAL","Lead",79.9780399495552,"cambell"
"4260",1900,"LAAL","Lead",78.4556744344287,"cambell"
"4261",1901,"LAAL","Lead",76.9333089193021,"cambell"
"4262",1902,"LAAL","Lead",75.4109434041755,"cambell"
"4263",1903,"LAAL","Lead",73.888577889049,"cambell"
"4264",1904,"LAAL","Lead",71.645593650546,"cambell"
"4265",1905,"LAAL","Lead",69.4451382174205,"cambell"
"4266",1906,"LAAL","Lead",67.2861513784214,"cambell"
"4267",1907,"LAAL","Lead",65.8084836408226,"cambell"
"4268",1908,"LAAL","Lead",63.7043271662794,"cambell"
"4269",1909,"LAAL","Lead",61.6393677903116,"cambell"
"4270",1910,"LAAL","Lead",60.1902358405528,"cambell"
"4271",1911,"LAAL","Lead",58.7411038907941,"cambell"
"4272",1912,"LAAL","Lead",57.2919719410353,"cambell"
"4273",1913,"LAAL","Lead",55.3069647640844,"cambell"
"4274",1914,"LAAL","Lead",53.8717388748507,"cambell"
"4275",1915,"LAAL","Lead",52.436512985617,"cambell"
"4276",1916,"LAAL","Lead",50.5154469193223,"cambell"
"4277",1917,"LAAL","Lead",49.0938930458327,"cambell"
"4278",1918,"LAAL","Lead",47.672339172343,"cambell"
"4279",1919,"LAAL","Lead",46.2507852988533,"cambell"
"4280",1920,"LAAL","Lead",44.8292314253636,"cambell"
"4281",1921,"LAAL","Lead",43.407677551874,"cambell"
"4282",1922,"LAAL","Lead",41.9861236783843,"cambell"
"4283",1923,"LAAL","Lead",40.1809640616046,"cambell"
"4284",1924,"LAAL","Lead",39.705397095774,"cambell"
"4285",1925,"LAAL","Lead",39.2298301299434,"cambell"
"4286",1926,"LAAL","Lead",38.7542631641128,"cambell"
"4287",1927,"LAAL","Lead",38.2786961982822,"cambell"
"4288",1928,"LAAL","Lead",37.8031292324515,"cambell"
"4289",1929,"LAAL","Lead",37.3275622666209,"cambell"
"4290",1930,"LAAL","Lead",36.8519953007903,"cambell"
"4291",1931,"LAAL","Lead",36.3764283349597,"cambell"
"4292",1932,"LAAL","Lead",35.9008613691291,"cambell"
"4293",1933,"LAAL","Lead",35.7634979956764,"cambell"
"4294",1934,"LAAL","Lead",35.2833908147546,"cambell"
"4295",1935,"LAAL","Lead",34.8032836338328,"cambell"
"4296",1936,"LAAL","Lead",34.3231764529109,"cambell"
"4297",1937,"LAAL","Lead",33.8430692719891,"cambell"
"4298",1938,"LAAL","Lead",33.683835574291,"cambell"
"4299",1939,"LAAL","Lead",33.1991108877939,"cambell"
"4300",1940,"LAAL","Lead",33.0313594652039,"cambell"
"4301",1941,"LAAL","Lead",32.5419382282342,"cambell"
"4302",1942,"LAAL","Lead",32.0525169912645,"cambell"
"4303",1943,"LAAL","Lead",31.5630957542948,"cambell"
"4304",1944,"LAAL","Lead",31.3769947909044,"cambell"
"4305",1945,"LAAL","Lead",30.8827961535853,"cambell"
"4306",1946,"LAAL","Lead",30.687448707737,"cambell"
"4307",1947,"LAAL","Lead",30.1883899628889,"cambell"
"4308",1948,"LAAL","Lead",29.9834962124622,"cambell"
"4309",1949,"LAAL","Lead",29.7737774902374,"cambell"
"4310",1950,"LAAL","Lead",29.2647427069099,"cambell"
"4311",1951,"LAAL","Lead",28.7557079235824,"cambell"
"4312",1952,"LAAL","Lead",28.2466731402548,"cambell"
"4313",1953,"LAAL","Lead",27.463478857397,"cambell"
"4314",1954,"LAAL","Lead",27.2286035735997,"cambell"
"4315",1955,"LAAL","Lead",26.7195687902722,"cambell"
"4316",1956,"LAAL","Lead",26.2105340069447,"cambell"
"4317",1957,"LAAL","Lead",25.4474649733449,"cambell"
"4318",1958,"LAAL","Lead",24.9434615023318,"cambell"
"4319",1959,"LAAL","Lead",24.4394580313188,"cambell"
"4320",1960,"LAAL","Lead",23.9354545603058,"cambell"
"4321",1961,"LAAL","Lead",23.4314510892928,"cambell"
"4322",1962,"LAAL","Lead",22.9274476182797,"cambell"
"4323",1963,"LAAL","Lead",22.4234441472667,"cambell"
"4324",1964,"LAAL","Lead",22.1382557403243,"cambell"
"4325",1965,"LAAL","Lead",21.4154372052406,"cambell"
"4326",1966,"LAAL","Lead",20.9114337342276,"cambell"
"4327",1967,"LAAL","Lead",20.4074302632146,"cambell"
"4328",1968,"LAAL","Lead",19.9034267922015,"cambell"
"4329",1969,"LAAL","Lead",19.5930818236867,"cambell"
"4330",1970,"LAAL","Lead",19.0840470403591,"cambell"
"4331",1971,"LAAL","Lead",18.5750122570316,"cambell"
"4332",1972,"LAAL","Lead",18.065977473704,"cambell"
"4333",1973,"LAAL","Lead",17.5569426903765,"cambell"
"4334",1974,"LAAL","Lead",17.047907907049,"cambell"
"4335",1975,"LAAL","Lead",16.5388731237214,"cambell"
"4336",1976,"LAAL","Lead",15.8713990240973,"cambell"
"4337",1977,"LAAL","Lead",15.3673955530843,"cambell"
"4338",1978,"LAAL","Lead",14.8633920820712,"cambell"
"4339",1979,"LAAL","Lead",14.3593886110582,"cambell"
"4340",1980,"LAAL","Lead",13.8553851400452,"cambell"
"4341",1981,"LAAL","Lead",13.3513816690321,"cambell"
"4342",1982,"LAAL","Lead",12.7213338932066,"cambell"
"4343",1983,"LAAL","Lead",12.2222751483585,"cambell"
"4344",1984,"LAAL","Lead",11.839371255993,"cambell"
"4345",1985,"LAAL","Lead",11.33536778498,"cambell"
"4346",1986,"LAAL","Lead",10.831364313967,"cambell"
"4347",1987,"LAAL","Lead",11.2270305902763,"cambell"
"4348",1988,"LAAL","Lead",11.50866778423,"cambell"
"4349",1989,"LAAL","Lead",12.0183631428949,"cambell"
"4350",1990,"LAAL","Lead",12.4140294192042,"cambell"
"4351",1991,"LAAL","Lead",12.6840210898534,"cambell"
"4352",1992,"LAAL","Lead",13.0758055250613,"cambell"
"4353",1993,"LAAL","Lead",NA,"cambell"
"4354",1994,"LAAL","Lead",NA,"cambell"
"4355",1995,"LAAL","Lead",NA,"cambell"
"4356",1996,"LAAL","Lead",NA,"cambell"
"4357",1997,"LAAL","Lead",NA,"cambell"
"4358",1998,"LAAL","Lead",NA,"cambell"
"4359",1999,"LAAL","Lead",NA,"cambell"
"4360",2000,"LAAL","Lead",NA,"cambell"
"4361",2001,"LAAL","Lead",NA,"cambell"
"4362",2002,"LAAL","Lead",NA,"cambell"
"4363",2003,"LAAL","Lead",NA,"cambell"
"4364",2004,"LAAL","Lead",NA,"cambell"
"4365",2005,"LAAL","Lead",NA,"cambell"
"4366",2006,"LAAL","Lead",NA,"cambell"
"4367",2007,"LAAL","Lead",NA,"cambell"
"4368",2008,"LAAL","Lead",NA,"cambell"
"4369",2009,"LAAL","Lead",NA,"cambell"
"4370",2010,"LAAL","Lead",NA,"cambell"
"4371",2011,"LAAL","Lead",NA,"cambell"
"4372",2012,"LAAL","Lead",NA,"cambell"
"4373",2013,"LAAL","Lead",NA,"cambell"
"4374",2014,"LAAL","Lead",NA,"cambell"
"4375",2015,"LAAL","Lead",NA,"cambell"
"4376",1891,"LAAL","Zinc",NA,"cambell"
"4377",1892,"LAAL","Zinc",NA,"cambell"
"4378",1893,"LAAL","Zinc",NA,"cambell"
"4379",1894,"LAAL","Zinc",NA,"cambell"
"4380",1895,"LAAL","Zinc",NA,"cambell"
"4381",1896,"LAAL","Zinc",NA,"cambell"
"4382",1897,"LAAL","Zinc",74.5874535620075,"cambell"
"4383",1898,"LAAL","Zinc",72.7686279140603,"cambell"
"4384",1899,"LAAL","Zinc",70.9498022661132,"cambell"
"4385",1900,"LAAL","Zinc",69.130976618166,"cambell"
"4386",1901,"LAAL","Zinc",67.3121509702188,"cambell"
"4387",1902,"LAAL","Zinc",65.4933253222716,"cambell"
"4388",1903,"LAAL","Zinc",63.6744996743244,"cambell"
"4389",1904,"LAAL","Zinc",62.0305773295593,"cambell"
"4390",1905,"LAAL","Zinc",60.3772471133729,"cambell"
"4391",1906,"LAAL","Zinc",58.7144374681352,"cambell"
"4392",1907,"LAAL","Zinc",56.8801030169942,"cambell"
"4393",1908,"LAAL","Zinc",55.2025179716248,"cambell"
"4394",1909,"LAAL","Zinc",53.5152802065008,"cambell"
"4395",1910,"LAAL","Zinc",51.670471402182,"cambell"
"4396",1911,"LAAL","Zinc",49.8256625978632,"cambell"
"4397",1912,"LAAL","Zinc",47.9808537935444,"cambell"
"4398",1913,"LAAL","Zinc",46.2680531162137,"cambell"
"4399",1914,"LAAL","Zinc",44.4179657979918,"cambell"
"4400",1915,"LAAL","Zinc",42.5678784797699,"cambell"
"4401",1916,"LAAL","Zinc",40.8345781863887,"cambell"
"4402",1917,"LAAL","Zinc",38.9791844360784,"cambell"
"4403",1918,"LAAL","Zinc",37.1237906857681,"cambell"
"4404",1919,"LAAL","Zinc",35.2683969354577,"cambell"
"4405",1920,"LAAL","Zinc",33.4130031851474,"cambell"
"4406",1921,"LAAL","Zinc",31.5576094348371,"cambell"
"4407",1922,"LAAL","Zinc",29.7022156845268,"cambell"
"4408",1923,"LAAL","Zinc",27.9268870644876,"cambell"
"4409",1924,"LAAL","Zinc",28.1407793064067,"cambell"
"4410",1925,"LAAL","Zinc",28.3546715483259,"cambell"
"4411",1926,"LAAL","Zinc",28.568563790245,"cambell"
"4412",1927,"LAAL","Zinc",28.7824560321642,"cambell"
"4413",1928,"LAAL","Zinc",28.9963482740833,"cambell"
"4414",1929,"LAAL","Zinc",29.2102405160025,"cambell"
"4415",1930,"LAAL","Zinc",29.4241327579216,"cambell"
"4416",1931,"LAAL","Zinc",29.6380249998408,"cambell"
"4417",1932,"LAAL","Zinc",29.8519172417599,"cambell"
"4418",1933,"LAAL","Zinc",29.9796121589483,"cambell"
"4419",1934,"LAAL","Zinc",30.1928911814215,"cambell"
"4420",1935,"LAAL","Zinc",30.4061702038947,"cambell"
"4421",1936,"LAAL","Zinc",30.6194492263679,"cambell"
"4422",1937,"LAAL","Zinc",30.8327282488411,"cambell"
"4423",1938,"LAAL","Zinc",30.9572155907476,"cambell"
"4424",1939,"LAAL","Zinc",31.1698846345312,"cambell"
"4425",1940,"LAAL","Zinc",31.2930156093415,"cambell"
"4426",1941,"LAAL","Zinc",31.5050778836534,"cambell"
"4427",1942,"LAAL","Zinc",31.7171401579654,"cambell"
"4428",1943,"LAAL","Zinc",31.9292024322774,"cambell"
"4429",1944,"LAAL","Zinc",32.0497812467297,"cambell"
"4430",1945,"LAAL","Zinc",32.2612399296542,"cambell"
"4431",1946,"LAAL","Zinc",32.3804912930876,"cambell"
"4432",1947,"LAAL","Zinc",32.5913495319723,"cambell"
"4433",1948,"LAAL","Zinc",32.7092844605611,"cambell"
"4434",1949,"LAAL","Zinc",32.8265080588266,"cambell"
"4435",1950,"LAAL","Zinc",33.0361747306825,"cambell"
"4436",1951,"LAAL","Zinc",33.2458414025383,"cambell"
"4437",1952,"LAAL","Zinc",33.4555080743942,"cambell"
"4438",1953,"LAAL","Zinc",33.7605890198022,"cambell"
"4439",1954,"LAAL","Zinc",33.874841418106,"cambell"
"4440",1955,"LAAL","Zinc",34.0845080899618,"cambell"
"4441",1956,"LAAL","Zinc",34.2941747618177,"cambell"
"4442",1957,"LAAL","Zinc",34.601632667195,"cambell"
"4443",1958,"LAAL","Zinc",34.8118935790432,"cambell"
"4444",1959,"LAAL","Zinc",35.0221544908915,"cambell"
"4445",1960,"LAAL","Zinc",35.2324154027397,"cambell"
"4446",1961,"LAAL","Zinc",35.4426763145879,"cambell"
"4447",1962,"LAAL","Zinc",35.6529372264361,"cambell"
"4448",1963,"LAAL","Zinc",35.8631981382843,"cambell"
"4449",1964,"LAAL","Zinc",35.9715081366647,"cambell"
"4450",1965,"LAAL","Zinc",36.2837199619807,"cambell"
"4451",1966,"LAAL","Zinc",36.4939808738289,"cambell"
"4452",1967,"LAAL","Zinc",36.7042417856772,"cambell"
"4453",1968,"LAAL","Zinc",36.9145026975254,"cambell"
"4454",1969,"LAAL","Zinc",37.0198414959441,"cambell"
"4455",1970,"LAAL","Zinc",37.2295081678,"cambell"
"4456",1971,"LAAL","Zinc",37.4391748396559,"cambell"
"4457",1972,"LAAL","Zinc",37.6488415115117,"cambell"
"4458",1973,"LAAL","Zinc",37.8585081833676,"cambell"
"4459",1974,"LAAL","Zinc",38.0681748552235,"cambell"
"4460",1975,"LAAL","Zinc",38.2778415270794,"cambell"
"4461",1976,"LAAL","Zinc",38.5965899923111,"cambell"
"4462",1977,"LAAL","Zinc",38.8068509041593,"cambell"
"4463",1978,"LAAL","Zinc",39.0171118160075,"cambell"
"4464",1979,"LAAL","Zinc",39.2273727278557,"cambell"
"4465",1980,"LAAL","Zinc",39.4376336397039,"cambell"
"4466",1981,"LAAL","Zinc",39.6478945515521,"cambell"
"4467",1982,"LAAL","Zinc",39.9713878929394,"cambell"
"4468",1983,"LAAL","Zinc",40.1822461318241,"cambell"
"4469",1984,"LAAL","Zinc",40.2786772870968,"cambell"
"4470",1985,"LAAL","Zinc",40.488938198945,"cambell"
"4471",1986,"LAAL","Zinc",40.6991991107932,"cambell"
"4472",1987,"LAAL","Zinc",41.0191613679535,"cambell"
"4473",1988,"LAAL","Zinc",41.4565633146495,"cambell"
"4474",1989,"LAAL","Zinc",41.6590858822742,"cambell"
"4475",1990,"LAAL","Zinc",41.9790481394345,"cambell"
"4476",1991,"LAAL","Zinc",42.4191770139061,"cambell"
"4477",1992,"LAAL","Zinc",42.7400482469916,"cambell"
"4478",1993,"LAAL","Zinc",NA,"cambell"
"4479",1994,"LAAL","Zinc",NA,"cambell"
"4480",1995,"LAAL","Zinc",NA,"cambell"
"4481",1996,"LAAL","Zinc",NA,"cambell"
"4482",1997,"LAAL","Zinc",NA,"cambell"
"4483",1998,"LAAL","Zinc",NA,"cambell"
"4484",1999,"LAAL","Zinc",NA,"cambell"
"4485",2000,"LAAL","Zinc",NA,"cambell"
"4486",2001,"LAAL","Zinc",NA,"cambell"
"4487",2002,"LAAL","Zinc",NA,"cambell"
"4488",2003,"LAAL","Zinc",NA,"cambell"
"4489",2004,"LAAL","Zinc",NA,"cambell"
"4490",2005,"LAAL","Zinc",NA,"cambell"
"4491",2006,"LAAL","Zinc",NA,"cambell"
"4492",2007,"LAAL","Zinc",NA,"cambell"
"4493",2008,"LAAL","Zinc",NA,"cambell"
"4494",2009,"LAAL","Zinc",NA,"cambell"
"4495",2010,"LAAL","Zinc",NA,"cambell"
"4496",2011,"LAAL","Zinc",NA,"cambell"
"4497",2012,"LAAL","Zinc",NA,"cambell"
"4498",2013,"LAAL","Zinc",NA,"cambell"
"4499",2014,"LAAL","Zinc",NA,"cambell"
"4500",2015,"LAAL","Zinc",NA,"cambell"
"4501",1891,"SOTE","Arsenic",NA,"cambell"
"4502",1892,"SOTE","Arsenic",NA,"cambell"
